,train_loss,val_loss,test_loss,weight
58,3.914231081984344,6.316906314821747,3.327435247172425,3.342283105230469e-08
59,3.934138301048702,3.307722925653521,2.4372009124500265,2.9774850862332727e-08
60,3.9489617993939863,2.208571097410676,1.8378537889392366,2.7319575153179694e-08
61,3.954718002173525,7.237246991853817,4.225337911771486,2.6421676694422517e-08
62,3.97122503678708,9.671608222581558,6.11216189457147,2.4007110310914464e-08
63,3.9752610157251542,15.073877562991804,19.108061782229164,2.3451123648994853e-08
64,3.9801769214430367,2.41160448118265,6.137887970774485,2.279128418669879e-08
65,4.008937716655151,1.557396891306993,4.136951203093251,1.9286434158828545e-08
66,4.061585311446105,3.8530641328819497,2.645129450273928,1.4207164631235088e-08
67,4.064355311233139,1.9142823937295335,1.1341924537296821,1.3980515794857702e-08
68,4.069311709324175,9.528469658415656,8.720849069300773,1.3583955110944417e-08
69,4.071084012695284,3.828366489930989,3.317418913941855,1.344490041254229e-08
70,4.1164327803707454,6.781077168676067,4.848921884896241,1.033275593528595e-08
71,4.155325949591491,4.349010802752555,4.078942173121523,8.244261552131415e-09
72,4.1937338838796,3.8847817038236547,2.7528612472163596,6.596458168829972e-09
73,4.203245140919686,3.3196546647761513,3.0613783334233635,6.242080015739394e-09
74,4.235806479844167,6.461361939073643,6.91564334567115,5.1668977115004076e-09
75,4.238233024751397,4.2297039440169755,2.596122210680539,5.094617994524628e-09
76,4.2780130999631965,4.246689473260409,4.841257075092896,4.04399853442393e-09
77,4.3004361538149105,9.102156177697415,7.037836194494082,3.5503729690987183e-09
78,4.319813989237977,4.649196545445681,4.735136338061551,3.172598512152273e-09
79,4.325963780684472,4.148109518589978,3.1119969969909564,3.0613230595813175e-09
80,4.326664584078416,7.701392870777711,7.378666615933531,3.0488929219374824e-09
81,4.442763197896406,3.5331646585000307,2.583593903011802,1.5538661146917184e-09
82,4.454679188572733,6.305284306282466,5.963213336506841,1.450002899246679e-09
83,4.462242500759199,6.997644897638679,6.676818598662155,1.3877105694391139e-09
84,4.505861682806246,11.713347755454041,9.55630246919085,1.077254750828313e-09
85,4.53685762484966,6.2996672296720915,4.588494821322048,8.998412727332539e-10
86,4.549636158995064,4.849211578243421,3.7023978029616376,8.35499866201469e-10
87,4.554061390950036,2.5723243384421726,1.4574876202777691,8.143079952830034e-10
88,4.577348717493863,7.151628533260823,6.394880815536908,7.113322992162728e-10
89,4.583697000326973,6.899564402339243,5.854974057174401,6.855925720888284e-10
90,4.6073789544720585,4.573051833263336,3.6788791708209487,5.975234143824431e-10
91,4.63634413977881,5.681439469275505,4.545958702390467,5.050364525940632e-10
92,4.66477129747645,7.123533679541676,7.507930056476916,4.28200425898422e-10
93,4.70248696278668,6.556139656128126,3.7401068878789743,3.4399459472669727e-10
94,4.704393663050038,2.08398897062576,2.1558734941728463,3.4020767342394315e-10
95,4.732392464073131,4.834832862018284,2.512629945585573,2.8916686289719525e-10
96,4.739449133229725,6.689128638619886,9.020883343746778,2.7755943061652425e-10
97,4.739582046895554,6.239173734937488,5.320014441193477,2.773453329931209e-10
98,4.744074365622654,4.2355755865368465,3.987493473503089,2.702054007796319e-10
99,4.744545880307105,5.49951665647144,4.7573240529799214,2.694667337337568e-10
100,4.789711933230046,4.679250508571885,3.3876694248568873,2.0731199590881915e-10
101,4.810431954498354,6.04642235807027,6.691163739150399,1.838151960822031e-10
102,4.8671791029541005,8.39925427541212,4.2440899768181275,1.3222097596045589e-10
103,4.879343909929728,9.652302322535574,8.1200688783757,1.2320498292497975e-10
104,4.9079142121177615,3.674044496529187,1.9643093797919684,1.0437385410233769e-10
105,4.908974521957489,6.776412861695196,7.201449006477715,1.0373332000859097e-10
106,4.920327911640466,6.582830808528858,5.257014411249333,9.711628982271154e-11
107,5.008981224953689,8.672289877697583,9.804083638567917,5.804482465176798e-11
108,5.0570606340881294,7.661331397173574,8.00606929757419,4.390733761308065e-11
109,5.068607150705238,6.562635043914879,4.844473854118361,4.106047436080173e-11
110,5.07058733942897,4.6228162758366524,3.6002048888667497,4.059113140019676e-11
111,5.078314099052801,11.551158557046389,9.929610230176362,3.881048493064737e-11
112,5.11240844371009,4.241734161360753,3.046145782397998,3.184082513102577e-11
113,5.140849192690922,6.163655915841995,5.442522957329778,2.6994445687122138e-11
114,5.143799089935696,3.524716160613127,3.9625379548674964,2.653607009921279e-11
115,5.164504343394555,4.52259214252978,3.7209273324326952,2.3530481816945957e-11
116,5.183220054118985,6.533431641708378,6.461717397730746,2.110772488370205e-11
117,5.223252681751143,2.5121830549409134,1.8371071667547916,1.673031080129952e-11
118,5.237652202427522,4.595630128893782,3.4364823871374988,1.5388538087113144e-11
119,5.254310264533506,3.5416417014877117,2.6223314421627166,1.3969989516709132e-11
120,5.254530279035444,4.278254957272713,3.1188316650156906,1.3952156540844335e-11
121,5.269666512111527,6.938503382642798,5.249517282430574,1.2778420169006425e-11
122,5.3089798564039885,4.966671616260445,5.27432278616085,1.017075830176072e-11
123,5.345848275959547,4.851677084380473,3.508548718885491,8.210962804784451e-12
124,5.348176271283841,6.351179932590794,3.0407569394910605,8.10073316468051e-12
125,5.3625203317310035,9.655833941439946,6.487473739019315,7.453453011777947e-12
126,5.374556383893517,4.818014261223714,3.729520590535523,6.950404364489663e-12
127,5.376488372234134,10.115787721257378,7.143723783327804,6.8728805761926305e-12
128,5.418859363083326,11.975992592954913,9.376516252024599,5.374096769354221e-12
129,5.434652325710143,9.717902914290459,7.728508264738839,4.903265865151653e-12
130,5.459760186684599,5.063847369136874,2.300091942430657,4.238176270004718e-12
131,5.47168901774061,6.88311641807746,6.015936339163092,3.954594104158422e-12
132,5.513907720654299,6.463885460479386,3.1930358127827922,3.094942428813632e-12
133,5.554523067146459,5.533844870544901,2.4613442450765035,2.4448144504992614e-12
134,5.576705766031348,6.403133789220325,5.43466307664435,2.1493884887041548e-12
135,5.5956662920305265,4.413463677627138,3.3231425207345033,1.9253436262092048e-12
136,5.609908262839654,6.7839519495550595,5.377176300820741,1.7725514475418325e-12
137,5.663623992978023,3.4070599352694733,2.3989782331908547,1.2976606924074719e-12
138,5.672736717779075,17.727610816603875,25.03804276771452,1.2307915871392717e-12
139,5.680819745972918,5.6748568067850895,6.944242444528188,1.1743678238816836e-12
140,5.69414513290134,7.257268073903177,6.71749775467074,1.0869405633352322e-12
141,5.695462426693268,3.7419046906350264,2.4734125663468127,1.0786595673140017e-12
142,5.734816053409808,8.119352290285846,4.063725048995302,8.583393092955656e-13
143,5.760717481672401,8.68572854281683,7.532204284192642,7.385020274034252e-13
144,5.768455536412587,5.200541022318978,3.953983256675452,7.060592145668815e-13
145,5.797090181480319,3.505917756847624,2.581754235333285,5.979189806416836e-13
146,5.8100541376257056,5.62792189155827,4.149701862311071,5.545686266021221e-13
147,5.821825288864856,3.2551080460653967,2.20996016959341,5.179356039667479e-13
148,5.830293046732491,8.210434062713201,8.562185424160216,4.93089031203207e-13
149,5.8517814130221915,6.272947973954814,4.7135012797820215,4.352562659394224e-13
150,5.857953072288179,4.285039643078098,3.297341885949054,4.1993680676539305e-13
151,5.8658703754948505,12.60813031612177,9.608450068029015,4.010711484171284e-13
152,5.8669214425081275,9.914820662885234,15.488734682644022,3.9863119684220027e-13
153,5.889455147508475,6.884476032762961,5.04694527874765,3.497480316044878e-13
154,5.8931771619035205,7.573200689461759,6.287470410248162,3.4227144708225483e-13
155,5.902693218180636,6.352496612325981,7.957302925304008,3.238747487360197e-13
156,5.912196692965301,7.776621080212607,6.306657703608249,3.064892383137245e-13
157,5.929332867016074,10.898660453635973,11.991355647832396,2.77465151335494e-13
158,5.935977133652587,5.374793944864087,4.929500062365947,2.6696586351399263e-13
159,5.95196893554451,7.708136661473157,3.5234979320608293,2.43295649516158e-13
160,5.989693601892253,10.34091848092454,8.773724886267392,1.9544122302253982e-13
161,6.006513401511912,6.948371659190942,7.005227502316205,1.7725850682082184e-13
162,6.021947241848782,5.970046191583096,6.115052607224259,1.6206623005416634e-13
163,6.035925039638141,5.766788765715252,5.57930606021418,1.4943392637390612e-13
164,6.0596786057007215,3.064796202410722,1.7309464576553129,1.3018395800727205e-13
165,6.064065153319218,7.375187378111484,7.812648818238799,1.2691043229802126e-13
166,6.065999542470051,13.10587305538551,16.734259958177937,1.2549314281652416e-13
167,6.067003315084728,9.242823340333626,8.955824915842932,1.2476394680904385e-13
168,6.074962737009171,6.720259214403178,3.6194790891492716,1.1912979314609934e-13
169,6.084469430606402,6.807451669660462,3.66755919403028,1.1273283081016233e-13
170,6.10595520610834,4.99229205381341,6.4301555627088725,9.951227046156926e-14
171,6.118046721028879,5.321638371137698,3.0389632169030367,9.276611022501935e-14
172,6.132037203927573,9.892593834643304,10.131631869512972,8.552912726153839e-14
173,6.139393041871078,12.377851676264212,8.19574917938374,8.195343987286841e-14
174,6.142257296192861,7.419310483919205,4.539277056642245,8.060190701849645e-14
175,6.1464717198589005,4.774436218771923,4.076251972060145,7.865370029567245e-14
176,6.157462433471361,6.128363190134516,6.546587275555391,7.37916816094316e-14
177,6.177490005867691,7.235459249392216,6.639131436043349,6.569167147123461e-14
178,6.196906314446995,6.810578681180111,4.4454593727512615,5.868869392726768e-14
179,6.202813486277817,3.2161227851109877,3.60739962272656,5.6710075736582195e-14
180,6.231937058124977,4.653181940502241,1.963751013989961,4.7888217562768836e-14
181,6.257945457941896,12.20327650156976,8.64329937709605,4.117671024672989e-14
182,6.298371925818335,6.483971700189262,6.296973317062404,3.2562760120787754e-14
183,6.31800921749535,17.88453150741503,14.962787960612069,2.905414905845629e-14
184,6.328398919238049,6.902266194846215,4.491426918859038,2.7353429656932965e-14
185,6.337845344414937,3.016801323848056,2.183766589264992,2.5893679708523807e-14
186,6.340850154532452,5.651333281651981,5.65501076414633,2.544588191040786e-14
187,6.362381541610309,6.139009194161414,5.477072236720031,2.245581004220443e-14
188,6.372795768237557,6.631490958387684,4.176647340354696,2.113832234505959e-14
189,6.376881293142343,8.409858589241702,7.913828009206172,2.064283592550165e-14
190,6.384525388055508,3.6179690959156123,2.2503429794910437,1.9746753384554512e-14
191,6.3855212848675045,6.169767157607823,6.069932711321056,1.963290970944409e-14
192,6.399512880739046,3.9163567962429537,2.5065750339474784,1.8101166243065704e-14
193,6.3997828613936445,5.040556768616973,3.2871057629161227,1.8072816269383598e-14
194,6.412469894092682,7.246204007714102,3.1841344487534977,1.6789471247342936e-14
195,6.443117627860847,7.199748361669698,5.670845115502869,1.4052787363571371e-14
196,6.458799099204036,7.749232339169168,9.140103980717747,1.2829908128328552e-14
197,6.472138259153498,6.434656741337777,5.498524006945756,1.187382030857712e-14
198,6.486555317406988,9.197744203939418,4.096663896338254,1.0920426701350831e-14
199,6.493915158952378,8.318929934195282,11.596690193717148,1.046363688776534e-14
200,6.548111771003492,5.3815528440517415,5.093411234476869,7.63892902848361e-15
201,6.572144987092624,4.788293018589928,4.060511351306689,6.644091964811612e-15
202,6.573908089073942,8.004948787257307,6.350131977761386,6.576429780312989e-15
203,6.577103803962961,5.606294997279728,5.236779788477344,6.455540048842179e-15
204,6.586451741375841,13.64247441724778,10.476392901450975,6.114527310882749e-15
205,6.616251130260278,3.8901556561826443,2.154071464662,5.143128126836245e-15
206,6.645301582254057,6.031276180922002,7.214749321167988,4.344903665840334e-15
207,6.662474399366645,8.391634255177685,6.687735729369086,3.932610875783196e-15
208,6.690513208448811,2.99221650929716,4.089902173333828,3.3418312739846397e-15
209,6.717543450124012,10.143536603655342,10.113633729418831,2.8564790449074986e-15
210,6.7251228255874,12.80692706611528,9.343141971853525,2.733509366213896e-15
211,6.7260985782061375,9.370894815757206,6.7986579117451935,2.7180680425616356e-15
212,6.732774818977604,7.180042533303131,4.300591779829176,2.6147308617301278e-15
213,6.746430889433652,2.987958610358876,3.1564158378392038,2.4154322873179635e-15
214,6.772400967252739,10.93163412206896,5.347750315305174,2.077372916755916e-15
215,6.789242877311063,4.2247868735426355,3.3130069453247133,1.883864366379561e-15
216,6.841591859986565,5.062211487405899,4.384811857455658,1.3901383349174751e-15
217,6.8468031584734215,4.913762710343209,2.990341795744704,1.348709332246624e-15
218,6.867415287794622,7.932345438269628,4.679880986634595,1.1965955351385995e-15
219,6.889543499802056,6.59616353566734,4.69882118629664,1.052334418061519e-15
220,6.908496107676999,7.810029001256442,6.505195314341566,9.426860326309352e-16
221,6.914681080899301,4.39078972860272,2.5369744244874752,9.094365668090088e-16
222,6.928365765959461,2.3378540758323654,1.524603973838088,8.399784390213314e-16
223,7.026830617662341,4.760467053604895,3.486438652262205,4.742430284763911e-16
224,7.042822279930821,5.67317340009067,4.192539309769259,4.3219517900986457e-16
225,7.045075336893163,5.378062996436315,4.4362571096986585,4.265786428983762e-16
226,7.063936319118733,4.318085984226017,2.38714456967421,3.823344474923816e-16
227,7.095152075766307,6.434844672982517,5.512832589930314,3.1896033865561146e-16
228,7.095794228039534,3.9649564996882405,2.9235845614614004,3.1777342485546294e-16
229,7.113548727475322,3.6858577605214,2.729668023754627,2.8664987541819973e-16
230,7.1213644947518215,6.337461694609445,5.293019883050155,2.7393356403174063e-16
231,7.129892078940086,6.835324756723338,5.451837372452515,2.607017692578826e-16
232,7.1324252818886595,5.847799834502689,4.1742190078098655,2.5689568788006957e-16
233,7.155168724957029,3.7850458343615703,6.615807927903045,2.251189118081061e-16
234,7.160174197251097,4.147109987240508,4.568815955204527,2.1867104952764177e-16
235,7.161211980135705,4.795935686762041,4.179068340085781,2.1735750771231605e-16
236,7.166469337678521,8.10329602976423,7.159236228936601,2.1082342094769116e-16
237,7.185882028092861,9.739605788193156,8.711150203303896,1.8835281331405762e-16
238,7.189136248121015,11.633074746033948,6.045616818346142,1.8482767064909925e-16
239,7.197824197250887,5.484216984476,5.928138810965697,1.7573626019089123e-16
240,7.2228712965656,6.811791995685976,5.1566035668177115,1.5195260732506515e-16
241,7.22787614607225,6.398350062381619,8.19832271938861,1.4760091010156777e-16
242,7.243436953291463,4.356349273564914,3.328605601132189,1.3485105451630793e-16
243,7.26260632101787,3.421164031159904,4.336272495277646,1.2064827331467666e-16
244,7.277667942487884,5.401999834937653,1.2995814638481988,1.1054651570985735e-16
245,7.318568299704143,4.5077107048668825,4.547872106629073,8.718058276881423e-17
246,7.3283818501557665,7.948534913952739,4.510278504600391,8.235236776582109e-17
247,7.332092095913863,9.222596931805581,8.742865410746582,8.059742292515793e-17
248,7.348737928828803,14.425913711184066,8.227014843369965,7.317297397892987e-17
249,7.357877498004827,4.724551670676894,2.7323098901544745,6.939151847177022e-17
250,7.3796165668526,3.345019704146205,3.999227723916592,6.116373038269193e-17
251,7.397060673074001,17.952354493181744,21.3032491804359,5.5272711062693965e-17
252,7.404405927759156,7.111660819440956,7.150830232837309,5.29651977119517e-17
253,7.40698352464118,10.024888912530134,5.901864517733844,5.217848915630119e-17
254,7.431142531072271,8.222028185601687,5.909978569505633,4.535002123548628e-17
255,7.436483726558475,11.86078978488706,11.173412845563035,4.3965328052105825e-17
256,7.449132825660858,4.773560631104853,6.415743096917266,4.085235983098806e-17
257,7.461129473235017,4.875071764231749,4.151782553526558,3.81038673383689e-17
258,7.493932479820376,17.129057799497815,20.588726610370138,3.149635184068105e-17
259,7.515195976561779,6.662621419830558,6.099549392902331,2.783857012072762e-17
260,7.520627580108947,24.084399065921275,28.291012668616318,2.697440010839026e-17
261,7.521201986522291,7.0120435370713565,7.510263271291153,2.688459502865089e-17
262,7.5278628934693845,6.694653032411789,6.21358670932325,2.5864782445694247e-17
263,7.56052092170623,6.326270627361274,5.162876432530453,2.139762499029709e-17
264,7.565429035125767,7.863219547001137,7.112554641514183,2.0796505204688775e-17
265,7.576118029668233,7.839844051049294,6.790512482486866,1.9545165651702655e-17
266,7.5922705398876,7.174864157249823,7.056761643231686,1.7795605099452764e-17
267,7.595930332929864,3.716531381504696,2.6842891642833098,1.7421479549233157e-17
268,7.69102273854812,3.851951152661923,2.314140526127273,1.0030464982973324e-17
269,7.708592914707533,4.477065133740407,3.080039271979732,9.057743073329114e-18
270,7.716076345204059,6.440970201684459,5.491556473665321,8.672642312405898e-18
271,7.7289978810095805,6.6868517430498615,5.88041855964657,8.045839213496507e-18
272,7.7654853859741895,12.750999375734338,7.622395161378277,6.509873214310028e-18
273,7.795062266515604,8.645938859360566,4.5099792395421145,5.4827445610268535e-18
274,7.803136382836382,8.690280098421155,7.401004574181023,5.2316671754242646e-18
275,7.809403014681441,8.883687372780525,9.742732992664575,5.044748911277965e-18
276,7.825596211009826,15.848026825361917,13.64260078030987,4.592089822749637e-18
277,7.878909834125927,8.450807084135505,7.9701136968052175,3.369663539835497e-18
278,7.884774289743529,3.9565156168830966,3.4810788652420954,3.2568670105752173e-18
279,7.9422597265122645,6.274000296859722,7.02217307758219,2.3326923619365235e-18
280,7.960465280251487,13.830653431666255,13.923524073393349,2.09871937217868e-18
281,7.964515832993166,10.089901529676007,16.174077285047925,2.0499411513659427e-18
282,7.991749438233946,6.844226158461514,4.149271426510121,1.7501495498080695e-18
283,7.999590579516843,5.180511247425099,3.9043190445803226,1.6722633578497215e-18
284,8.003873913922941,8.310468934793594,4.050262830985597,1.6311908079452806e-18
285,8.019157486870004,5.007891835427465,4.273604716349107,1.4926881655835453e-18
286,8.063173265806562,6.567972029696609,6.383414240713046,1.1560820034376429e-18
287,8.06352744072935,6.14772093388611,5.331279485605344,1.1537072758648838e-18
288,8.09599709869472,13.286480068859902,7.5881402563344365,9.554925966661287e-19
289,8.108300580135067,21.127586979212968,20.927410948650362,8.896221549519607e-19
290,8.110152382913986,6.5882109986741515,3.5632513219035378,8.801090642118807e-19
291,8.112749673985974,6.790077128720043,7.684718803970879,8.669374006827378e-19
292,8.116586221848861,12.90587972122972,6.425684761138289,8.478408725594751e-19
293,8.137998008624475,5.316062801723512,2.534278626547737,7.487332593611944e-19
294,8.160422915799082,7.937494868451809,4.522883117387657,6.573330084066699e-19
295,8.200693954602766,9.440141556115424,7.82508546111782,5.20291703022815e-19
296,8.207140915320352,9.962538633218074,9.001398435099832,5.011776214853987e-19
297,8.251360338770557,6.184261958521234,4.564664986462224,3.877017459260781e-19
298,8.255027099050295,14.509943695305463,9.24053380194509,3.7953555359666175e-19
299,8.359997587713243,7.383015982860135,6.852802090352674,2.063393734622404e-19
300,8.360959609565796,9.557927312058652,7.553832052665154,2.0519013917969343e-19
301,8.38649639668588,2.2234717911262267,1.3383967531731864,1.7691659576275105e-19
302,8.398307370505009,7.765414091447217,5.654715102784941,1.6519185720086306e-19
303,8.417010445908023,7.129549208537396,6.357347389746803,1.4819416335889561e-19
304,8.44678145042429,8.11133614508087,6.853522696391368,1.2467148185274334e-19
305,8.457381873587662,3.11761868733604,4.866714224326851,1.172301822127784e-19
306,8.48288136793951,8.171824892436163,9.48289297563903,1.0109869675556406e-19
307,8.489982351516073,4.259382251425215,6.099924281977428,9.701553617517165e-20
308,8.497651666832652,10.827673969415178,8.383424356513201,9.279061212116047e-20
309,8.515559935294819,12.284547016569308,10.072916403212897,8.362776928315182e-20
310,8.548457042166554,8.551309757148724,6.2972708380486555,6.908829049306378e-20
311,8.562570026283987,11.775536513462107,12.063577574021753,6.365320397429164e-20
312,8.563279958082912,11.463226603374794,4.960818084740608,6.339138809919101e-20
313,8.575292841338488,17.830021574603947,11.055466906692194,5.912092676933088e-20
314,8.581298242084875,10.280507046649577,4.600291131072717,5.709516648087068e-20
315,8.584740027425905,7.828519757174352,2.993443663802542,5.596561741309905e-20
316,8.591759688938131,9.359448169915343,4.45908725843599,5.373064747331489e-20
317,8.595154709602781,6.5686107804001,4.989269309196124,5.2681962043408624e-20
318,8.60105186183435,6.41822343944834,6.852304345353365,5.0908814852751246e-20
319,8.618059228485402,9.235868875543204,5.296102921407581,4.612230190665959e-20
320,8.621657149483928,12.137810772293975,9.797800968302944,4.5168872799175424e-20
321,8.63194798501563,14.992173368321147,11.552890933986959,4.2549274449968146e-20
322,8.634634094073434,16.03239465711688,12.225748580259301,4.1890877779154563e-20
323,8.65116643915298,10.197015805363117,6.516262122829507,3.80570531979394e-20
324,8.691873421808186,7.269155104229933,5.092244054607366,3.004674539209258e-20
325,8.763401657494613,6.7320877131473305,5.679749723112607,1.983570608559727e-20
326,8.783434111646208,6.832904161523986,4.262689899999039,1.7657867783481292e-20
327,8.824139935595106,3.4919594398301834,2.4902458740268103,1.3941306066023633e-20
328,8.830491970769334,18.13724344163301,12.293894409931942,1.3436543898459699e-20
329,8.859705033494324,17.9380767270127,15.743165505500631,1.1340452405035484e-20
330,8.861253387621518,15.758015778819185,11.701831701725435,1.1238966922898561e-20
331,8.863655970171896,7.462502568724331,5.45677928273731,1.1083286824861708e-20
332,8.900043262230259,6.051210395092129,4.80546815024741,8.972685137705478e-21
333,8.94866458761388,17.055800058457837,11.510816582056512,6.765963525636e-21
334,8.956320384788977,10.657921243020033,7.724376832824777,6.4718208681205515e-21
335,8.962781915198304,13.014240587512809,5.498723188116087,6.2335367279082164e-21
336,8.98080862625577,6.821389669179185,6.007656955138046,5.6141286024337445e-21
337,9.006040958904359,9.73069871659711,3.713522142431053,4.849110600579714e-21
338,9.01279221788242,7.3605011916595355,4.241507760267842,4.6627229253329116e-21
339,9.019118348911991,6.986909352056494,5.999591639041172,4.4945791906979874e-21
340,9.037716520506038,11.920911684554813,17.06705664341522,4.034558364141851e-21
341,9.050488008250856,9.14742010438371,7.885835216030504,3.746228338424104e-21
342,9.066706060413733,8.726448577584888,4.7835831923610765,3.409591839468361e-21
343,9.0826678806275,4.079760372424305,1.8987918987274954,3.107825307392293e-21
344,9.121252034283003,9.81646492612225,4.368886378667906,2.4841129242347772e-21
345,9.12576927345967,13.868011478319456,8.117606339369694,2.4198122087914007e-21
346,9.141119007565974,8.750500275388355,5.88240060042213,2.213498186019006e-21
347,9.177752530932471,11.393919814657632,4.173061745326433,1.789419573800191e-21
348,9.270560840436367,6.1950224904780535,5.009074217196525,1.044016315352127e-21
349,9.282829086715592,7.245291576364124,4.571622827406179,9.722420270632735e-22
350,9.290011676359306,12.306317577846691,10.704622068978999,9.325333269019278e-22
351,9.312297789874771,10.212895286288388,9.421681943479987,8.193559822141918e-22
352,9.327123962155069,11.111364705043671,6.015848593612571,7.517790749782161e-22
353,9.345872535171253,8.976476010662065,3.0965233927547,6.742453812146121e-22
354,9.346240823662875,7.663939810934534,5.968972649533086,6.728052711423674e-22
355,9.368253457793253,4.85628419656163,4.056947038007147,5.920892795101083e-22
356,9.371357944253203,6.731996889899861,7.462922471743257,5.815132457752681e-22
357,9.372293918948298,5.8033826552795755,3.6160513853870926,5.783618855138303e-22
358,9.400921418426314,6.836335409540528,6.374837041380189,4.898001304865256e-22
359,9.403315188656098,13.84459314967083,7.120455519878323,4.83040221843571e-22
360,9.404492702067724,7.23712963838731,3.3509028232194913,4.797492868863723e-22
361,9.430777863638463,6.191749842966125,6.889734882667714,4.1185039841043327e-22
362,9.46919321636859,5.394414813751718,4.6081494598519885,3.2951852654612447e-22
363,9.514344224976437,16.604674284263226,15.005856864019702,2.5353448787464557e-22
364,9.53366189521733,10.040145523894722,9.110669701143316,2.266365137998654e-22
365,9.615299423541952,20.818424367609268,23.42693370996937,1.4108821964144237e-22
366,9.619067891636252,11.26203953698022,11.10786740092546,1.3803493590506843e-22
